5395,genting,グンティン###(グ)###
6222,géografi,ゲオ###グ###ラフィ
11199,géologi,ゲオロギ
1190,geraham,グラハ###ム###
5156,gerai,グライ
11202,gerak,グラッ
806,gerakan,グラカン
3030,geram,グラ###ム###
2806,gerbang,グ###ル###バン###(グ)###
5348,gerbang utama,グ###ル###バン###(グ)### ウタマ
4437,gerbong,グ###ル###ボン###(グ)###
2549,geréja,グレジャ
7169,gergaji,グ###ル###ガジ
11208,gerhana,グ###ル###ハナ
11209,gerhana bulan,グ###ル###ハナ ブラン
7015,gerhana matahari,グ###ル###ハナ マタハリ
11210,gerigi,グリギ
3125,gérilya,ゲリルヤ
3126,gérilyawan,ゲリルヤワン
18034,gerobak,グロバッ
2930,gerombolan,グロンボラン
5187,gesit,グスィ###(ト)###
8464,géstur,ゲ###ス###トゥル
11221,getah,グター
11224,getar,グタル
4982,getaran,グタラン
11225,getir,グティル
11229,giat,ギア###(ト)###
7209,gigi,ギギ
18035,gigi geraham bungsu,ギギ グラハ###(ム)### ブン###(グ)###ス
701,gigi palsu,ギギ パルス
18036,gigi seri,ギギ スリ
11233,gigih,ギギー
11236,gigit,ギギ###(ト)###
11237,gigitan,ギギタン
8509,gigitan serangga,ギギタン スランガ
2893,gila,ギラ
11238,gila babi,ギラ バビ
11240,giling,ギリン###(グ)###
4651,giliran,ギリラン
2816,gincu,ギンチュ
4967,ginjal,ギンジャ###ル###
2405,gips,ギ###プ######ス###
11243,girang,ギラン###(グ)###
2349,gitar,ギタル
984,gizi,ギズィ
11244,global,###グ###ロバ###ル###
11245,globalisasi,###グ###ロバリサスィ
11246,goda,ゴダ
8799,godaan,ゴダアン
3486,gol,ゴ###ル###
3686,golf,ゴル###フ###
11248,golongan,ゴロンガン
3059,golongan darah,ゴロンガン ダラー
11250,goncang,ゴンチャン###(グ)###
4983,goncangan,ゴンチャン###(グ)###アン
11252,gondol,ゴンド###ル###
11253,gong,ゴン###(グ)###
11254,gonggong,ゴンゴン###(グ)###
11255,goréng,ゴレン###(グ)###
11256,gorés,ゴレ###ス###
3684,gorila,ゴリラ
932,gosip,ゴスィ###(プ)###
11257,gosok,ゴソッ
11258,gosok gigi,ゴソッ ギギ
11260,goyang,ゴヤン###(グ)###
2885,grafik,###グ###ラフィッ
2887,gram,###グ###ラ###ム###
5861,gratis,###グ###ラティ###ス###
4542,gravitasi,###グ###ラフィタスィ
18038,grosir,###グ###ロスィル
2896,grup,###グ###ル###(プ)###
1401,gua,グア
11269,gubah,グバー
11270,gubahan,グバハン
6061,gubernur,グブ###ル###ヌル
2871,gudang,グダン###(グ)###
1402,gué,グエ
11272,gugat,グガ###(ト)###
854,gugatan,グガタン
2723,gugup,ググ###(プ)###
6225,gugur,ググル
11273,gugurkan,ググ###ル###カン
11275,gugurkan kandungan,ググ###ル###カン カンドゥンガン
11276,gugus,ググ###ス###
11277,gugusan,ググサン
11278,gugusan bintang,ググサン ビンタン###(グ)###
11279,gugusan pulau,ググサン プラウ
3954,gula,グラ
11280,gula gula,グラ グラ
11282,gulai,グライ
11283,gulingkan,グリンカン
11284,gulung,グルン###(グ)###
11285,gumam,グマ###ム###
11286,gumaman,グママン
11287,gumpal,グンパ###ル###
1843,gumpalan,グンパラン
8847,guna,グナ
4688,guncangan,グンチャンガン
7314,gunting,グンティン###(グ)###
6339,gunting kuku,グンティン###(グ)### クク
8738,gunung,グヌン###(グ)###
1767,gunung berapi,グヌン###(グ)### ブ###ル###アピ
11290,gurau,グラウ
4798,gurauan,グラウアン
1088,gurih,グリー
2544,guru,グル
11292,guru besar,グル ブサル
11294,guruh,グルー
11295,gurun,グルン
4332,gusi,グスィ
912,habis,ハビ###ス###
6461,habis habisan,ハビ###ス### ハビサン
18039,hadang,ハダン###(グ)###
11305,hadap,ハダ###(プ)###
8389,hadapan,ハダパン
11306,hadapi,ハダピ
1191,hadiah,ハディアー
11307,hadiah kenang kenangan,ハディアー クナン###(グ)### クナン###(グ)###アン
11312,hadir,ハディル
11314,hadirin,ハディリン
11317,hafal,ハファ###ル###
3070,haid,ハイ###(ド)###
11324,hajah,ハジャー
11325,hajat,ハジャ###(ト)###
11326,haji,ハジ
3234,hak,ハッ
11327,hak asasi manusia,ハッ アサスィ マヌスィア
3642,hak cipta,ハッ チ###プ###タ
3539,hakikat,ハキカ###(ト)###
7490,hakim,ハキ###ム###
3607,hal,ハ###ル###
7435,halal,ハラ###ル###
6862,halaman,ハラマン
11338,halaman depan,ハラマン ドゥパン
3406,halaman sekolah,ハラマン スコラー
11339,halang,ハラン###(グ)###
1956,halangan,ハラン###(グ)###アン
8937,halilintar,ハリリンタル
8647,halo,ハロ
6409,halte,ハルトゥ
7339,halte bus,ハルトゥ ブ###ス###
5030,haluan,ハルアン
3656,halus,ハル###ス###
3145,halusinasi,ハルスィナスィ
7431,ham,ハ###ム###
1540,hama,ハマ
11342,hambar,ハンバル
4667,hambatan,ハンバタン
7517,hamburger,ハンブ###ル###グル
7075,hamil,ハミ###ル###
869,hampa,ハンパ
4915,hampa udara,ハンパ ウダラ
11344,hampar,ハンピル
1223,hampir,ハンピル
5717,hampir semua,ハンピル スムア
11346,hampir hampir,ハンピル ハンピル
3429,hancur,ハンチュル
3625,hancur luluh,ハンチュル ルルー
5825,handuk,ハンドゥッ
173,hangat,ハンガ###(ト)###
3530,hangus,ハン###(グ)###ウ###ス###
7422,Hanoi,ハノイ
4691,hantaman,ハンタマン
11357,hantar,ハンタル
8798,hantu,ハントゥ
5843,hanya,ハニャ
5868,hanyut,ハニュ###(ト)###
11361,hapus,ハプ###ス###
11362,haram,ハラ###ム###
11363,harap,ハラ###(プ)###
2351,harapan,ハラパン
169,harga,ハ###ル###ガ
3621,harga anak,ハ###ル###ガ アナッ
7845,harga barang,ハ###ル###ガ バラン###(グ)###
11367,harga diri,ハ###ル###ガ ディリ
11371,harga mati,ハ###ル###ガ マティ
11372,harga pasaran,ハ###ル###ガ パサラン
11373,harga pelajar,ハ###ル###ガ プラジャル
3141,harga pokok,ハ###ル###ガ ポコッ
6374,harga tetap,ハ###ル###ガ トゥタ###(プ)###
11374,hargai,ハ###ル###ガイ
7528,hari,ハリ
6998,hari,ハリ
18041,hari besar,ハリ ブサル
18042,hari gajian,ハリ ガジアン
2537,hari ini,ハリ イニ
6594,hari itu,ハリ イトゥ
2734,hari Jumat,ハリ ジュマ###(ト)###
8642,hari Kamis,ハリ カミ###ス###
5998,hari kelahiran,ハリ クラヒラン
974,hari kerja,ハリ ク###ル###ジャ
2500,hari libur,ハリ リブル
7004,hari Minggu,ハリ ミングー
5085,hari Rabu,ハリ ラブ
4554,hari raya,ハリ ラヤ
6783,hari Sabtu,ハリ サ###ブ###トゥ
2005,hari Selasa,ハリ スラサ
3107,hari Senin,ハリ スニン
2119,hari tahun baru,ハリ タフン バル
5474,hari yang lalu,ハリ ヤン###(グ)### ラル
11381,harian,ハリアン
6784,harimau,ハリマウ
6195,harmoni,ハ###ル###モニ
6196,harmonis,ハ###ル###モニ###ス###
3757,harta,ハ###ル###タ
7817,hartawan,ハ###ル###タワン
4323,harus,ハル###ス###
3061,hasil,ハスィ###ル###
2583,hasil karya,ハスィ###ル### カ###ル###ヤ
4570,hasil kerajinan tangan,ハスィ###ル### クラジナン タン###(グ)###アン
5042,hasil laut,ハスィ###ル### ラウ###(ト)###
911,hasil penjualan,ハスィ###ル### プンジュアラン
3888,hasil pertanian,ハスィ###ル### プ###ル###タニアン
4157,hasrat,ハ###ス###ラ###(ト)###
11392,hasrat séksual,ハ###ス###ラ###(ト)### セ###ク###スア###ル###
4574,hasta karya,ハ###ス###タ カ###ル###ヤ
11393,hasut,ハス###(ト)###
2154,hati,ハティ
9017,hati nurani,ハティ ヌラニ
4978,hati hati,ハティ ハティ
2050,haus,ハウ###ス###
11399,hawa,ハワ
5350,hawa nafsu,ハワ ナ###フ###ス
11400,hayat,ハヤ###(ト)###
1013,hébat,ヘバ###(ト)###
11404,héboh,ヘボー
19012,héktare,ヘクタル
5951,héla nafas,ヘラ ナファ###ス###
11408,helai,フライ
8044,hélikopter,ヘリコ###プ###トゥル
8048,hélm,ヘル###ム###
11413,hémat,ヘマ###(ト)###
11417,hempas,フンパ###ス###
11418,hendak,フンダッ
11422,henti,フンティ
2069,hépatitis,ヘパティティ###ス###
7216,hérba,ヘ###ル###バ
8047,hérnia,ヘ###ル###ニア
11430,héroin,ヘロイン
3120,héwan,ヘワン
11431,hias,ヒア###ス###
1177,hiasan,ヒアサン
6645,hibernasi,ヒブ###ル###ナスィ
3944,hibrida,ヒ###ブ###リダ
3680,hiburan,ヒブラン
18043,hidang,ヒダン###(グ)###
3582,hidangan,ヒダン###(グ)###アン
6440,hidangan penutup,ヒダン###(グ)###アン プヌトゥ###(プ)###
11437,hidap,ヒダ###(プ)###
5052,hidrogén,ヒ###ド###ロゲン
7402,hidung,ヒドゥン###(グ)###
18044,hidung belang,ヒドゥン###(グ)### ブラン###(グ)###
11441,hidung berdarah,ヒドゥン###(グ)### ブ###ル###ダラー
446,hidup,ヒドゥ###(プ)###
6574,hidup bersama,ヒドゥ###(プ)### ブ###ル###サマ
5282,hidup dan mati,ヒドゥ###(プ)### ダン マティ
436,hidup kembali,ヒドゥ###(プ)### クンバリ
18045,hiérarki,ヒラルキ
8414,hijau,ヒジャウ
11452,hijrah,ヒジュラー
11453,hikayat,ヒカヤ###(ト)###
8404,hilal,ヒラ###ル###
2230,hilang,ヒラン###(グ)###
11459,hilir,ヒリル
11460,himpit,ヒンピ###(ト)###
11461,himpun,ヒンプン
11462,himpunan,ヒンプナン
680,hina,ヒナ
11465,Hindu,ヒンドゥ
11466,hingar bingar,ヒンガル ビンガル
11467,hingga,ヒンガ
3585,hiperbola,ヒプ###ル###ボラ
3318,hiperténsi,ヒプ###ル###テンスィ
11470,hipokrit,ヒポ###ク###リ###(ト)###
11471,hipotésis,ヒポテスィ###ス###
11472,hiraukan,ヒラウカン
11474,hirup,ヒル###(プ)###
11475,hisap,ヒサ###(プ)###
2913,hitam,ヒタ###ム###
8316,hitam legam,ヒタ###ム### ルガ###ム###
11476,hitam pekat,ヒタ###ム### プカ###(ト)###
11477,hitung,ヒトゥン###(グ)###
3973,hiu,ヒウ
4624,hobi,ホビ
11482,hoki,ホキ
11483,homoséksual,ホモセ###ク###スア###ル###
2458,honorarium,ホノラリウ###ム###
5078,horizontal,ホリソンタ###ル###
9052,hormat,ホ###ル###マ###(ト)###
11488,hormon,ホ###ル###モン
8201,hotél,ホテ###ル###
24,hubungan,フブン###(グ)###アン
6981,hubungan darah,フブン###(グ)###アン ダラー
3596,hubungan diplomatik,フブン###(グ)###アン ディ###プ###ロマティッ
290,hujan,フジャン
3261,hujan deras,フジャン ドゥラ###ス###
11497,hujan lebat,フジャン ルバ###(ト)###
8116,hukum,フク###ム###
9108,hukum ketenagakerjaan,フク###ム### クトゥナガク###ル###ジャアン
4367,hukum pengadilan,フク###ム### プン###(グ)###アディラン
2940,hukuman,フクマン
4146,hukuman mati,フクマン マティ
6166,hukuman penjara,フクマン プンジャラ
11505,hulu,フル
11506,hulubalang,フルバラン###(グ)###
8792,humor,フモル
11508,huni,フニ
18046,hunian,フニアン
4068,huruf,フル###フ###
1156,huruf besar,フル###フ### ブサル
6516,huruf braile,フル###フ### ###ブ###ライル
1883,huruf cétak,フル###フ### チェタッ
11512,huruf Cina,フル###フ### チナ
3668,huruf kecil,フル###フ### クチ###ル###
9112,huruf Latin,フル###フ### ラティン
18047,huruf miring,フル###フ### ミリン###(グ)###
11515,huruf tebal,フル###フ### トゥバ###ル###
11516,huru hara,フル ハラ
5026,hutan,フタン
8374,hutan bakau,フタン バカウ
11517,hutan rimba,フタン リンバ
2018,hutang,フタン###(グ)###
1417,hutang budi,フタン###(グ)### ブディ
11519,ia,イア
11521,ialah,イアラー
11523,ibadah,イバダー
11525,ibarat,イバラ###(ト)###
106,iblis,イ###ブ###リ###ス###
4001,ibu,イブ
4066,Ibu,イブ
7081,ibu hamil,イブ ハミ###ル###
1381,ibu jari,イブ ジャリ
4618,ibu kota,イブ コタ
11528,ibu negara,イブ ヌガラ
11531,ibu pejabat,イブ プジャバ###(ト)###
4622,ibu rumah tangga,イブ ルマー タンガ
11533,ibunda,イブンダ
11535,idaman,イダマン
28,idé,イデ
7173,idéal,イデア###ル###
6701,idéntifikasi,イデンティフィカスィ
30,idéntitas,イデンティタ###ス###
4209,idéologi,イデオロギ
2199,idiom,イディオ###ム###
32,idola,イドラ
18048,Idul Adha,イドゥ###ル### ア###ド###ハ
18049,Idul Fitri,イドゥ###ル### フィ###ト###リ
9133,iga,イガ
11539,ijazah,イジャザー
6072,ikal,イカ###ル###
3852,ikan,イカン
11541,ikan bakar,イカン バカル
18050,ikan gurami,イカン グラミ
5690,ikan kakap,イカン カカ###(プ)###
11547,ikan koi,イカン コイ
18051,ikan lélé,イカン レレ
3243,ikan mas,イカン マ###ス###
2703,ikan mas hias,イカン マ###ス### ヒア###ス###
960,ikan pari,イカン パリ
2789,ikan paus,イカン パウ###ス###
3892,ikan salmon,イカン サルモン
11548,ikan sardin,イカン サ###ル###ディン
11551,ikan tongkol,イカン トンコ###ル###
11552,ikan tuna,イカン トゥナ
5920,ikat,イカ###(ト)###
1025,ikatan,イカタン
11557,ikhlas,イ###ク###ラ###ス###
11558,ikhtiar,イ###ク###ティアル
3331,iklan,イ###ク###ラン
7756,iklim,イ###ク###リ###ム###
5,ikon,イコン
11563,ikut,イク###(ト)###
1926,ikut serta,イク###(ト)### ス###ル###タ
7574,ilégal,イレガ###ル###
11567,ilham,イルハ###ム###
11568,ilmiah,イルミアー
11569,ilmu,イルム
8083,ilmu hukum,イルム フク###ム###
5009,ilmu humaniora,イルム フマニオラ
422,ilmu kedokteran,イルム クド###ク###トゥラン
1622,ilmu pengetahuan,イルム プングタフアン
4207,ilmu pengetahuan alam,イルム プングタフアン アラ###ム###
4405,ilmu pengetahuan sosial,イルム プングタフアン ソスィア###ル###
3284,ilmu téknik,イルム テ###ク###ニッ
1671,ilmuwan,イルムワン
3935,ilusi,イルスィ
18052,imaji,イマジ
5578,imajinasi,イマジナスィ
11572,imam,イマ###ム###
11573,iman,イマン
8102,imbalan,インバラン
7560,imbang,インバン###(グ)###
11576,imbas,インバ###ス###
11578,imbuhan,インブハン
666,imigran,イミ###グ###ラン
665,imigrasi,イミ###グ###ラスィ
8649,imitasi,イミタスィ
8821,impian,インピアン
11582,implikasi,イン###プ###リカスィ
8814,impor,インポル
11585,imun,イムン
8610,imunitas,イムニタ###ス###
11589,inap,イナ###(プ)###
11592,inci,インチ
848,indah,インダー
3874,indéks,インデ###ク######ス###
746,India,インディア
376,indikasi,インディカスィ
3563,individu,インディフィドゥ
3238,individual,インディフィドゥア###ル###
747,Indocina,インドチナ
749,Indonésia,インドネスィア
2475,indra penciuman,イン###ド###ラ プンチウマン
4851,indra perabaan,イン###ド###ラ プラバアン
8401,indra perasa,イン###ド###ラ プラサ
11594,induk,インドゥッ
11595,industri,インドゥ###ス######ト###リ
18053,industri kecil,インドゥ###ス######ト###リ クチ###ル###
18054,industri kecil menengah,インドゥ###ス######ト###リ クチ###ル### ムヌンガー
5309,industri manufaktur,インドゥ###ス######ト###リ マヌファ###ク###トゥル
5043,industri perikanan,インドゥ###ス######ト###リ プ###ル###イカナン
9076,inférior,インフェリオル
9075,inférioritas,インフェリオリタ###ス###
757,inflasi,イン###フ###ラスィ
756,influénza,イン###フ###ルエンザ
755,informasi,インフォ###ル###マスィ
3564,informasi pribadi,インフォ###ル###マスィ ###プ###リバディ
18055,informatika,インフォ###ル###マティカ
11604,infrastruktur,イン###フ###ラ###ス######ト###ル###ク###トゥル
6533,infus,インフ###ス###
1338,ingat,イン###(グ)###ア###(ト)###
1530,ingat kembali,イン###(グ)###ア###(ト)### クンバリ
1337,ingatan,イン###(グ)###アタン
11606,ingat ingat lupa,イン###(グ)###ア###(ト)### イン###(グ)###ア###(ト)### ルパ
444,Inggris,イングリ###ス###
8164,ingin,イン###(グ)###イン
5425,ingin sekali,イン###(グ)###イン スカリ
11611,ingkar,インカル
7417,ingus,イン###(グ)###ウ###ス###
3628,ini,イニ
11613,inisiatif,イニスィアティ###フ###
8539,inkompetén,インコンプテン
8538,inkompeténsi,インコンプテンスィ
8144,inkubasi,インクバスィ
646,inovasi,イノファスィ
1875,inovatif,イノファティ###フ###
11615,insaf,インサ###フ###
11617,insan,インサン
11618,insang,インサン###(グ)###
11619,inséntif,インセンティ###フ###
11620,insidén,インスィデン
7889,insomnia,インソ###ム###ニア
3183,inspéksi,イン###ス###ペ###ク###スィ
11624,inspirasi,イン###ス###ピラスィ
731,instalasi,イン###ス###タラスィ
729,instan,イン###ス###タン
8239,insting,イン###ス###ティン###(グ)###
11625,institusi,イン###ス###ティトゥスィ
11626,institut,イン###ス###ティトゥ###(ト)###
4891,instruksi,イン###ス######ト###ル###ク###スィ
733,instruktur,イン###ス######ト###ル###ク###トゥル
6015,insulasi,インスラスィ
11630,insya Allah,インシャ アッラー
11631,intai,インタイ
11632,intan,インタン
11634,integrasi,イントゥ###グ###ラスィ
6065,intelék,イントゥレッ
6082,inteléktual,イントゥレ###ク###トゥア###ル###
6083,inteligénsi,イントゥリゲンスィ
2615,inténs,インテン###ス###
11635,inténsif,インテンスィ###フ###
11636,interaksi,イントゥラ###ク###スィ
745,interior,イントゥリオル
6839,interkom,イントゥル###ル###コ###ム###
737,internasional,イントゥ###ル###ナスィオナ###ル###
738,internét,イントゥ###ル###ネ###(ト)###
740,interphone,イントゥ###ル###フォン
1492,interprétasi,イントゥ###ル######プ###レタスィ
6147,interupsi,イントゥル###プ###スィ
1564,intervénsi,イントゥ###ル###フェンスィ
1643,inti,インティ
11639,inti sari,インティ サリ
5012,intim,インティ###ム###
11640,intonasi,イントナスィ
6628,introduksi,イン###ト###ロドゥ###ク###スィ
6212,intuisi,イントゥイスィ
4986,invasi,インファスィ
6587,invéstasi,インフェ###ス###タスィ
2649,ipar,イパル
8603,irama,イラマ
910,iri,イリ
11646,iri hati,イリ ハティ
2071,irigasi,イリガスィ
7649,ironi,イロニ
7650,ironis,イロニ###ス###
11649,Isa,イサ
6843,isi,イスィ
4901,isi pénsil,イスィ ペンスィ###ル###
1173,isi ulang,イスィ ウラン###(グ)###
11655,isian,イスィアン
11656,Islam,イ###ス###ラ###ム###
1713,isolasi,イソラスィ
11658,Israél,イ###ス###ラエ###ル###
2514,istana,イ###ス###タナ
3300,istana kekaisaran,イ###ス###タナ クカイサラン
1098,istana raja,イ###ス###タナ ラジャ
11659,isteri,イ###ス###トゥリ
11660,istiadat,イ###ス###ティアダ###(ト)###
8833,istilah,イ###ス###ティラー
1708,istiméwa,イ###ス###ティメワ
2486,istirahat,イ###ス###ティラハ###(ト)###
7704,istirahat siang,イ###ス###ティラハ###(ト)### スィアン###(グ)###
1188,istri,イ###ス######ト###リ
11661,isu,イス
18056,isya,イシャ
14,isyarat,イシャラ###(ト)###
531,Italia,イタリア
249,itu,イトゥ
1570,iuran,イウラン
7218,iya,イヤ
2618,izin,イズィン
11674,jabat,ジャバ###(ト)###
95,jabat tangan,ジャバ###(ト)### タン###(グ)###アン
4823,jabatan,ジャバタン
5668,jadi,ジャディ
5129,jadwal,ジャ###ド###ワ###ル###
11682,jaga,ジャガ
11683,jaga anak,ジャガ アナッ
2916,jago,ジャゴ
5885,jagoan,ジャゴアン
6651,jagung,ジャグン###(グ)###
103,jahat,ジャハ###(ト)###
11686,jahil,ジャヒ###ル###
11687,jahit,ジャヒ###(ト)###
11689,jajah,ジャジャー
11690,jajahan,ジャジャハン
4408,Jakarta,ジャカ###ル###タ
930,jakét,ジャケ###(ト)###
11691,jakét keselamatan,ジャケ###(ト)### クスラマタン
3174,jaksa,ジャ###ク###サ
6664,jalan,ジャラン
7811,jalan buntu,ジャラン ブントゥ
11694,jalan cerita,ジャラン チュリタ
6770,jalan kaki,ジャラン カキ
781,jalan memutar,ジャラン ムムタル
18057,jalan negara,ジャラン ヌガラ
6053,jalan pintas,ジャラン ピンタ###ス###
1142,jalan raya,ジャラン ラヤ
620,jalan searah,ジャラン スアラー
3394,jalan tol,ジャラン ト###ル###
1557,jalan utama,ジャラン ウタマ
4056,jalan jalan,ジャラン ジャラン
11702,jalin,ジャリン
3019,jalur,ジャルル
1593,jalur laut,ジャルル ラウ###(ト)###
4117,jam,ジャ###ム###
4116,jam,ジャ###ム###
8588,jam béker,ジャ###ム### ベクル
973,jam buka,ジャ###ム### ブカ
4613,jam keberangkatan,ジャ###ム### クブランカタン
4023,jam lembur,ジャ###ム### ルンブル
545,jam satu,ジャ###ム### サトゥ
8943,jam sibuk,ジャ###ム### スィブッ
873,jam tangan,ジャ###ム### タン###(グ)###アン
7801,jamak,ジャマッ
11706,jambak,ジャンバッ
11708,jambang,ジャンバン###(グ)###
11713,jambu biji,ジャンブ ビジ
11714,jamin,ジャミン
6024,jaminan,ジャミナン
11715,jamuan,ジャムアン
1941,jamur,ジャムル
8467,janda,ジャンダ
11720,jangan,ジャン###(グ)###アン
1171,jangan répot répot,ジャン###(グ)###アン レポ###(ト)### レポ###(ト)###
7696,jangan jangan,ジャン###(グ)###アン ジャン###(グ)###アン
11722,janggal,ジャンガ###ル###
7566,janggut,ジャング###(ト)###
11723,jangka,ジャンカ
6169,jangka panjang,ジャンカ パンジャン###(グ)###
5981,jangka péndék,ジャンカ ペンデッ
2247,jangka waktu,ジャンカ ワ###ク###トゥ
11729,jangkit,ジャンキ###(ト)###
3488,jangkrik,ジャン###ク###リッ
11733,janin,ジャニン
272,janji,ジャンジ
1244,jantan,ジャンタン
4965,jantung,ジャントゥン###(グ)###
543,Januari,ジャヌアリ
2077,jarak,ジャラッ
11738,jarak penglihatan,ジャラッ プン###(グ)###リハタン
5562,jarak tempuh,ジャラッ トゥンプー
6860,jarang,ジャラン###(グ)###
8817,jari,ジャリ
11745,jari kelingking,ジャリ クリンキン###(グ)###
2796,jari manis,ジャリ マニ###ス###
11746,jari telunjuk,ジャリ トゥルンジュッ
6864,jari tengah,ジャリ トゥン###(グ)###アー
285,jaring,ジャリン###(グ)###
11747,jaringan,ジャリン###(グ)###アン
11748,jaringan sosial,ジャリン###(グ)###アン ソスィア###ル###
7445,jarum,ジャル###ム###
5093,jas,ジャ###ス###
9062,jas hujan,ジャ###ス### フジャン
3383,jasa,ジャサ
11751,jasad,ジャサ###(ド)###
11752,jasmani,ジャ###ス###マニ
4956,jasmani dan rohani,ジャ###ス###マニ ダン ロハニ
7257,jatah,ジャター
11753,jati,ジャティ
11754,jati diri,ジャティ ディリ
1276,jatuh,ジャトゥー
11755,jatuh cinta,ジャトゥー チンタ
11756,jatuh sakit,ジャトゥー サキ###(ト)###
6669,jauh,ジャウー
6743,jauh hari,ジャウー ハリ
11760,Jawa,ジャワ
3579,jawab,ジャワ###(ブ)###
1555,jawaban,ジャワバン
11763,jawatan,ジャワタン
11766,jaya,ジャヤ
4415,jazz,ジャズ
4107,jebakan,ジュバカン
34,jeda,ジュダ
234,jejak,ジュジャッ
145,jejak kaki,ジュジャッ カキ
5330,jejaka,ジュジャカ
7121,jejaring,ジュジャリン###(グ)###
11777,jelajah,ジュラジャー
81,jelas,ジュラ###ス###
11778,jelaskan,ジュラ###ス###カン
2357,jelék,ジュレッ
5435,jéli,ジェリ
11780,jelma,ジュルマ
11782,jemaah,ジュマアー
11783,jemaah haji,ジュマアー ハジ
19013,jemaah umrah,ジュマアー ウ###ム###ロー
7315,jembatan,ジュンバタン
6453,jembatan besi,ジュンバタン ブスィ
11786,jemput,ジュンプ###(ト)###
6481,jemputan,ジュンプタン
85,jemu,ジュム
11788,jemur,ジュムル
8166,jemuran,ジュムラン
3595,jenaka,ジュナカ
517,jenazah,ジュナザー
8330,jendéla,ジュンデラ
691,jéngkél,ジェンケ###ル###
11792,jenguk,ジュングッ
4446,jenis,ジュニ###ス###
4221,jenis huruf,ジュニ###ス### フルッ
5249,jenis kelamin,ジュニ###ス### クラミン
11796,jentik jentik,ジュンティッ ジュンティッ
86,jenuh,ジュヌー
7019,Jepang,ジュパン###(グ)###
9170,jerami,ジュラミ
2662,jerapah,ジュラパー
9164,jerat,ジュラ###(ト)###
6431,jerawat,ジュラワ###(ト)###
18058,jerih payah,ジュリー パヤー
11800,jerit,ジュリ###(ト)###
7671,jeritan,ジュリタン
6554,Jérman,ジェ###ル###マン
2637,jernih,ジュ###ル###ニー
1406,jeruk,ジュルッ
8405,jeruk keprok,ジュルッ ク###プ###ロッ
18059,jeruk limau,ジュルッ リマウ
18060,jeruk mandarin,ジュルッ マンダリン
18061,jeruk nipis,ジュルッ ニピ###ス###
18062,jeruk pecel,ジュル###(ク)### プチュ###ル###
11804,jét,ジェ###(ト)###
11806,jihad,ジハ###(ド)###
11807,jijik,ジジッ
8645,jika,ジカ
11808,jikalau,ジカラウ
11809,jilat,ジラ###(ト)###
19014,jilbab,ジ###ル###バ###(ブ)###
2062,jilid,ジリ###(ド)###
1348,jimat,ジマ###(ト)###
11811,jin,ジン
6894,jinak,ジナッ
11813,jingga,ジンガ
4081,jins,ジン###ス###
11817,jitu,ジトゥ
5022,jiwa,ジワ
1024,jodoh,ジョドー
11818,jogét,ジョゲ###(ト)###
11819,joging,ジョギン###(グ)###
4407,jongkok,ジョンコッ
684,jorok,ジョロッ
11828,jual,ジュア###ル###
7260,jual beli,ジュア###ル### ブリ
8768,juara,ジュアラ
11837,jubah,ジュバー
7343,jubah mandi,ジュバー マンディ
1725,judi,ジュディ
4514,judo,ジュド
5696,judul,ジュドゥ###ル###
8622,juga,ジュガ
1153,jujur,ジュジュル
4248,Juli,ジュリ
6253,julukan,ジュルカン
19015,Jumat,ジュマ###(ト)###
11844,jumbo,ジュンボ
1790,jumlah,ジュ###ム###ラー
11847,jumpa,ジュンパ
2316,jumpa pérs,ジュンパ ペ###ル######ス###
3851,jungkir balik,ジュンキル バリッ
9118,Juni,ジュニ
3427,junior,ジュニオル
11850,jurang,ジュラン###(グ)###
11851,juri,ジュリ
4401,jurnalis,ジュ###ル###ナリ###ス###
11853,juru,ジュル
18063,juru bahasa,ジュル バハサ
17665,juru foto,ジュル フォト
1990,juru kaméra,ジュル カメラ
17667,juru masak,トゥカン###(グ)### マサッ
18065,juru rawat,ジュル ラワ###(ト)###
11861,jurus,ジュル###ス###
1869,jurusan,ジュルサン
4491,jus,ジュ###ス###
11869,justifikasi,ジュ###ス###ティフィカスィ
1600,justru,ジュ###ス######ト###ル
11870,juta,ジュタ
11871,jutawan,ジュタワン
4725,kabar,カバル
3020,kabel,カブ###ル###
11874,kabin,カビン
6833,kabinét,カビネ###(ト)###
18066,kabul,カブ###ル###
2864,kabur,カブル
2646,kabut,カブ###(ト)###
2014,kaca,カチャ
7947,kaca depan,カチャ ドゥパン
8331,kaca jendéla,カチャ ジュンデラ
7368,kaca spion,カチャ ###ス###ピオン
8579,kacamata,カチャマタ
9102,kacamata baca,カチャマタ バチャ
4024,kacamata hitam,カチャマタ ヒタ###ム###
3650,kacang,カチャン###(グ)###
11881,kacang hijau,カチャン###(グ)### ヒジャウ
5751,kacang kedelai,カチャン###(グ)### クドゥライ
2904,kacang kenari,カチャン###(グ)### クナリ
11882,kacang mérah,カチャン###(グ)### メラー
1067,kacang polong,カチャン###(グ)### ポロン###(グ)###
11885,kacang tanah,カチャン###(グ)### タナー
6896,kacang kacangan,カチャン###(グ)### カチャン###(グ)###アン
3746,kacau,カチャウ
6682,kadang kadang,カダン###(グ)### カダン###(グ)###
11899,kadangkala,カダンカラ
11900,kadar,カダル
5077,kadar air,カダル アイル
1946,kafé,カフェ
11919,kafir,カフィル
11920,kagum,カグ###ム###
2305,kain,カイン
5555,kain pél,カイン ペ###ル###
